2.568500	0.683905
2.577400	0.765595
2.586300	0.840805
2.595200	0.908859
2.604100	0.969137
2.613000	1.021076
2.621900	1.064176
2.630800	1.098009
2.639700	1.122223
2.648600	1.136544
2.657500	1.140784
2.666400	1.134844
2.675300	1.118711
2.684200	1.092469
2.693100	1.056293
2.702000	1.010451
2.710900	0.955305
2.719800	0.891309
2.728700	0.819004
2.737600	0.739018
2.746500	0.652058
2.755400	0.558909
2.764300	0.460425
2.773200	0.357522
2.782100	0.251171
2.791000	0.142389
2.799900	0.032231
2.808800	-0.078222
2.817700	-0.187873
2.826600	-0.295616
2.835500	-0.400355
2.844400	-0.501007
2.853300	-0.596519
2.862200	-0.685879
2.871100	-0.768123
2.880000	-0.842352
2.888900	-0.907740
2.897800	-0.963543
2.906700	-1.009111
2.915600	-1.043895
2.924500	-1.067456
2.933400	-1.079470
2.942300	-1.079737
2.951200	-1.068182
2.960100	-1.044860
2.969000	-1.009959
2.977900	-0.963797
2.986800	-0.906822
2.995700	-0.839611
3.004600	-0.762865
3.013500	-0.677402
3.022400	-0.584149
3.031300	-0.484137
3.040200	-0.378486
3.049100	-0.268397
3.058000	-0.155136
3.066900	-0.040023
3.075800	0.075584
3.084700	0.190305
3.093600	0.302757
3.102500	0.411563
3.111400	0.515379
3.120300	0.612905
3.129200	0.702902
3.138100	0.784211
3.147000	0.855769
3.155900	0.916622
3.164800	0.965940
3.173700	1.003030
3.182600	1.027348
3.191500	1.038507
3.200400	1.036286
3.209300	1.020635
3.218200	0.991679
3.227100	0.949719
3.236000	0.895232
3.244900	0.828866
3.253800	0.751435
3.262700	0.663913
3.271600	0.567418
3.280500	0.463205
3.289400	0.352647
3.298300	0.237221
3.307200	0.118486
3.316100	-0.001932
3.325000	-0.122370
3.333900	-0.241144
3.342800	-0.356572
3.351700	-0.467006
3.360600	-0.570845
3.369500	-0.666571
3.378400	-0.752760
3.387300	-0.828114
3.396200	-0.891477
3.405100	-0.941856
3.414000	-0.978439
3.422900	-1.000608
3.431800	-1.007951
3.440700	-1.000276
3.449600	-0.977613
3.458500	-0.940218
3.467400	-0.888574
3.476300	-0.823386
3.485200	-0.745575
3.494100	-0.656265
3.503000	-0.556772
3.511900	-0.448583
3.520800	-0.333338
3.529700	-0.212805
3.538600	-0.088855
3.547500	0.036567
3.556400	0.161473
3.565300	0.283861
3.574200	0.401748
3.583100	0.513203
3.592000	0.616381
3.600900	0.709551
3.609800	0.791130
3.618700	0.859708
3.627600	0.914079
3.636500	0.953257
3.645400	0.976506
3.654300	0.983346
3.663200	0.973572
3.672100	0.947260
3.681000	0.904769
3.689900	0.846739
3.698800	0.774085
3.707700	0.687987
3.716600	0.589869
3.725500	0.481382
3.734400	0.364374
3.743300	0.240864
3.752200	0.113009
3.761100	-0.016939
3.770000	-0.146663
3.778900	-0.273830
3.787800	-0.396127
3.796700	-0.511309
3.805600	-0.617236
3.814500	-0.711918
3.823400	-0.793552
3.832300	-0.860558
3.841200	-0.911614
3.850100	-0.945681
3.859000	-0.962032
3.867900	-0.960264
3.876800	-0.940315
3.885700	-0.902470
3.894600	-0.847357
3.903500	-0.775945
3.912400	-0.689523
3.921300	-0.589689
3.930200	-0.478314
3.939100	-0.357515
3.948000	-0.229616
3.956900	-0.097102
3.965800	0.037425
3.974700	0.171299
3.983600	0.301839
3.992500	0.426408
4.001400	0.542461
4.010300	0.647603
4.019200	0.739640
4.028100	0.816621
4.037000	0.876889
4.045900	0.919116
4.054800	0.942336
4.063700	0.945967
4.072600	0.929835
4.081500	0.894177
4.090400	0.839647
4.099300	0.767302
4.108200	0.678591
4.117100	0.575326
4.126000	0.459648
4.134900	0.333987
4.143800	0.201010
4.152700	0.063572
4.161600	-0.075353
4.170500	-0.212727
4.179400	-0.345518
4.188300	-0.470769
4.197200	-0.585663
4.206100	-0.687586
4.215000	-0.774192
4.223900	-0.843460
4.232800	-0.893738
4.241700	-0.923794
4.250600	-0.932843
4.259500	-0.920574
4.268400	-0.887166
4.277300	-0.833282
4.286200	-0.760071
4.295100	-0.669140
4.304000	-0.562523
4.312900	-0.442644
4.321800	-0.312259
4.330700	-0.174398
4.339600	-0.032296
4.348500	0.110682
4.357400	0.251119
4.366300	0.385629
4.375200	0.510940
4.384100	0.623972
4.393000	0.721916
4.401900	0.802310
4.410800	0.863098
4.419700	0.902689
4.428600	0.920003
4.437500	0.914505
4.446400	0.886221
4.455300	0.835752
4.464200	0.764258
4.473100	0.673443
4.482000	0.565512
4.490900	0.443129
4.499800	0.309346
4.508700	0.167538
4.517600	0.021313
4.526500	-0.125575
4.535400	-0.269321
4.544300	-0.406170
4.553200	-0.532515
4.562100	-0.644992
4.571000	-0.740576
4.579900	-0.816661
4.588800	-0.871137
4.597700	-0.902452
4.606600	-0.909662
4.615500	-0.892461
4.624400	-0.851199
4.633300	-0.786881
4.642200	-0.701146
4.651100	-0.596234
4.660000	-0.474926
4.668900	-0.340479
4.677800	-0.196540
4.686700	-0.047050
4.695600	0.103865
4.704500	0.252001
4.713400	0.393199
4.722300	0.523459
4.731200	0.639057
4.740100	0.736654
4.749000	0.813394
4.757900	0.866994
4.766800	0.895814
4.775700	0.898913
4.784600	0.876087
4.793500	0.827878
4.802400	0.755574
4.811300	0.661176
4.820200	0.547347
4.829100	0.417346
4.838000	0.274934
4.846900	0.124272
4.855800	-0.030201
4.864700	-0.183895
4.873600	-0.332207
4.882500	-0.470658
4.891400	-0.595030
4.900300	-0.701497
4.909200	-0.786747
4.918100	-0.848088
4.927000	-0.883538
4.935900	-0.891895
4.944800	-0.872781
4.953700	-0.826667
4.962600	-0.754866
4.971500	-0.659501
4.980400	-0.543449
4.989300	-0.410261
4.998200	-0.264054
5.007100	-0.109390
5.016000	0.048865
5.024900	0.205690
5.033800	0.356074
5.042700	0.495168
5.051600	0.618453
5.060500	0.721881
5.069400	0.802018
5.078300	0.856160
5.087200	0.882429
5.096100	0.879845
5.105000	0.848371
5.113900	0.788918
5.122800	0.703334
5.131700	0.594346
5.140600	0.465484
5.149500	0.320968
5.158400	0.165577
5.167300	0.004492
5.176200	-0.156873
5.185100	-0.313052
5.194000	-0.458716
5.202900	-0.588851
5.211800	-0.698939
5.220700	-0.785113
5.229600	-0.844306
5.238500	-0.874356
5.247400	-0.874098
5.256300	-0.843415
5.265200	-0.783251
5.274100	-0.695591
5.283000	-0.583404
5.291900	-0.450545
5.300800	-0.301631
5.309700	-0.141885
5.318600	0.023043
5.327500	0.187280
5.336400	0.344928
5.345300	0.490286
5.354200	0.618053
5.363100	0.723526
5.372000	0.802780
5.380900	0.852816
5.389800	0.871681
5.398700	0.858557
5.407600	0.813794
5.416500	0.738919
5.425400	0.636586
5.434300	0.510489
5.443200	0.365238
5.452100	0.206195
5.461000	0.039280
5.469900	-0.129248
5.478800	-0.293023
5.487700	-0.445812
5.496600	-0.581755
5.505500	-0.695594
5.514400	-0.782878
5.523300	-0.840147
5.532200	-0.865072
5.541100	-0.856558
5.550000	-0.814803
5.558900	-0.741299
5.567800	-0.638790
5.576700	-0.511175
5.585600	-0.363370
5.594500	-0.201123
5.603400	-0.030793
5.612300	0.140893
5.621200	0.307108
5.630100	0.461192
5.639000	0.596927
5.647900	0.708784
5.656800	0.792163
5.665700	0.843578
5.674600	0.860819
5.683500	0.843050
5.692400	0.790859
5.701300	0.706248
5.710200	0.592566
5.719100	0.454383
5.728000	0.297313
5.736900	0.127795
5.745800	-0.047171
5.754700	-0.220307
5.763600	-0.384362
5.772500	-0.532415
5.781400	-0.658172
5.790300	-0.756235
5.799200	-0.822344
5.808100	-0.853566
5.817000	-0.848437
5.825900	-0.807037
5.834800	-0.731000
5.843700	-0.623465
5.852600	-0.488951
5.861500	-0.333174
5.870400	-0.162815
5.879300	0.014765
5.888200	0.191840
5.897100	0.360652
5.906000	0.513753
5.914900	0.644339
5.923800	0.746552
5.932700	0.815754
5.941600	0.848744
5.950500	0.843913
5.959400	0.801336
5.968300	0.722780
5.977200	0.611644
5.986100	0.472821
5.995000	0.312491
6.003900	0.137851
6.012800	-0.043201
6.021700	-0.222422
6.030600	-0.391596
6.039500	-0.542916
6.048400	-0.669342
6.057300	-0.764943
6.066200	-0.825172
6.075100	-0.847100
6.084000	-0.829562
6.092900	-0.773233
6.101800	-0.680609
6.110700	-0.555913
6.119600	-0.404907
6.128500	-0.234634
6.137400	-0.053101
6.146300	0.131098
6.155200	0.309186
6.164100	0.472620
6.173000	0.613504
6.181900	0.724977
6.190800	0.801552
6.199700	0.839396
6.208600	0.836531
6.217500	0.792949
6.226400	0.710628
6.235300	0.593459
6.244200	0.447067
6.253100	0.278554
6.262000	0.096159
6.270900	-0.091137
6.279800	-0.274052
6.288700	-0.443463
6.297600	-0.590861
6.306500	-0.708788
6.315400	-0.791215
6.324300	-0.833866
6.333200	-0.834443
6.342100	-0.792767
6.351000	-0.710804
6.359900	-0.592585
6.368800	-0.444016
6.377700	-0.272597
6.386600	-0.087051
6.395500	0.103119
6.404400	0.288111
6.413300	0.458325
6.422200	0.604874
6.431100	0.720043
6.440000	0.797708
6.448900	0.833671
6.457800	0.825898
6.466700	0.774644
6.475600	0.682463
6.484500	0.554089
6.493400	0.396210
6.502300	0.217126
6.511200	0.026319
6.520100	-0.166040
6.529000	-0.349637
6.537900	-0.514561
6.546800	-0.651851
6.555700	-0.753984
6.564600	-0.815298
6.573500	-0.832316
6.582400	-0.803958
6.591300	-0.731617
6.600200	-0.619109
6.609100	-0.472479
6.618000	-0.299695
6.626900	-0.110216
6.635800	0.085514
6.644700	0.276639
6.653600	0.452494
6.662500	0.603203
6.671400	0.720238
6.680300	0.796910
6.689200	0.828764
6.698100	0.813849
6.707000	0.752850
6.715900	0.649073
6.724800	0.508279
6.733700	0.338378
6.742600	0.148990
6.751500	-0.049085
6.760400	-0.244486
6.769300	-0.425934
6.778200	-0.582892
6.787100	-0.706178
6.796000	-0.788515
6.804900	-0.824967
6.813800	-0.813250
6.822700	-0.753889
6.831600	-0.650212
6.840500	-0.508173
6.849400	-0.336032
6.858300	-0.143874
6.867200	0.056962
6.876100	0.254559
6.885000	0.437119
6.893900	0.593675
6.902800	0.714754
6.911700	0.792963
6.920600	0.823444
6.929500	0.804200
6.938400	0.736232
6.947300	0.623506
6.956200	0.472739
6.965100	0.293007
6.974000	0.095214
6.982900	-0.108565
6.991800	-0.305817
7.000700	-0.484358
7.009600	-0.633090
7.018500	-0.742698
7.027400	-0.806244
7.036300	-0.819621
7.045200	-0.781830
7.054100	-0.695070
7.063000	-0.564627
7.071900	-0.398566
7.080800	-0.207246
7.089700	-0.002683
7.098600	0.202199
7.107500	0.394382
7.116400	0.561581
7.125300	0.693037
7.134200	0.780220
7.143100	0.817390
7.152000	0.801996
7.160900	0.734862
7.169800	0.620163
7.178700	0.465183
7.187600	0.279863
7.196500	0.076178
7.205400	-0.132628
7.214300	-0.332904
7.223200	-0.511478
7.232100	-0.656534
7.241000	-0.758400
7.249900	-0.810204
7.258800	-0.808355
7.267700	-0.752806
7.276600	-0.647086
7.285500	-0.498095
7.294400	-0.315665
7.303300	-0.111930
7.312200	0.099477
7.321100	0.304331
7.330000	0.488768
7.338900	0.640233
7.347800	0.748337
7.356700	0.805586
7.365600	0.807917
7.374500	0.754999
7.383400	0.650286
7.392300	0.500812
7.401200	0.316736
7.410100	0.110659
7.419000	-0.103223
7.427900	-0.310097
7.436800	-0.495552
7.445700	-0.646595
7.454600	-0.752565
7.463500	-0.805901
7.472400	-0.802695
7.481300	-0.742998
7.490200	-0.630848
7.499100	-0.474013
7.508000	-0.283472
7.516900	-0.072659
7.525800	0.143478
7.534700	0.349526
7.543600	0.530712
7.552500	0.673968
7.561400	0.768879
7.570300	0.808460
7.579200	0.789684
7.588100	0.713731
7.597000	0.585940
7.605900	0.415447
7.614800	0.214551
7.623700	-0.002163
7.632600	-0.218869
7.641500	-0.419662
7.650400	-0.589718
7.659300	-0.716405
7.668200	-0.790228
7.677100	-0.805557
7.686000	-0.761078
7.694900	-0.659923
7.703800	-0.509468
7.712700	-0.320814
7.721600	-0.107987
7.730500	0.113100
7.739400	0.325826
7.748300	0.514112
7.757200	0.663646
7.766100	0.762977
7.775000	0.804407
7.783900	0.784609
7.792800	0.704914
7.801700	0.571239
7.810600	0.393675
7.819500	0.185736
7.828400	-0.036652
7.837300	-0.256363
7.846200	-0.456392
7.855100	-0.621169
7.864000	-0.737783
7.872900	-0.797010
7.881800	-0.794058
7.890700	-0.728973
7.899600	-0.606679
7.908500	-0.436620
7.917400	-0.232051
7.926300	-0.009023
7.935200	0.214872
7.944100	0.421881
7.953000	0.595501
7.961900	0.721807
7.970800	0.790576
7.979700	0.796140
7.988600	0.737869
7.997500	0.620261
8.006400	0.452616
8.015300	0.248323
8.024200	0.023802
8.033100	-0.202801
8.042000	-0.413080
8.050900	-0.589862
8.059800	-0.718624
8.068700	-0.788695
8.077600	-0.794163
8.086500	-0.734394
8.095400	-0.614121
8.104300	-0.443094
8.113200	-0.235313
8.122100	-0.007890
8.131000	0.220341
8.139900	0.430386
8.148800	0.604672
8.157700	0.728527
8.166600	0.791432
8.175500	0.787932
8.184400	0.718132
8.193300	0.587732
8.202200	0.407578
8.211100	0.192787
8.220000	-0.038510
8.228900	-0.266685
8.237800	-0.472282
8.246700	-0.637675
8.255600	-0.748593
8.264500	-0.795366
8.273400	-0.773794
8.282300	-0.685543
8.291200	-0.538046
8.300100	-0.343899
8.309000	-0.119805
8.317900	0.114848
8.326800	0.339656
8.335700	0.534974
8.344600	0.683642
8.353500	0.772499
8.362400	0.793578
8.371300	0.744833
8.380200	0.630372
8.389100	0.460126
8.398000	0.249018
8.406900	0.015672
8.415800	-0.219222
8.424700	-0.434733
8.433600	-0.611560
8.442500	-0.733772
8.451400	-0.790257
8.460300	-0.775759
8.469200	-0.691386
8.478100	-0.544563
8.487000	-0.348396
8.495900	-0.120528
8.504800	0.118434
8.513700	0.346776
8.522600	0.543643
8.531500	0.690962
8.540400	0.775105
8.549300	0.788181
8.558200	0.728793
8.567100	0.602217
8.576000	0.419956
8.584900	0.198722
8.593800	-0.041078
8.602700	-0.277218
8.611600	-0.487704
8.620500	-0.652833
8.629400	-0.757045
8.638300	-0.790415
8.647200	-0.749621
8.656100	-0.638298
8.665000	-0.466750
8.673900	-0.251013
8.682800	-0.011385
8.691700	0.229477
8.700600	0.448691
8.709500	0.625328
8.718400	0.742423
8.727300	0.788624
8.736200	0.759316
8.745100	0.657110
8.754000	0.491642
8.762900	0.278689
8.771800	0.038689
8.780700	-0.205208
8.789600	-0.429365
8.798500	-0.611954
8.807400	-0.735091
8.816300	-0.786608
8.825200	-0.761280
8.834100	-0.661384
8.843000	-0.496527
8.851900	-0.282746
8.860800	-0.040974
8.869700	0.204997
8.878600	0.430847
8.887500	0.614140
8.896400	0.736563
8.905300	0.785774
8.914200	0.756675
8.923100	0.651968
8.932000	0.481936
8.940900	0.263462
8.949800	0.018375
8.958700	-0.228718
8.967600	-0.452891
8.976500	-0.631424
8.985400	-0.746114
8.994300	-0.785158
9.003200	-0.744387
9.012100	-0.627749
9.021000	-0.446955
9.029900	-0.220331
9.038800	0.029015
9.047700	0.275538
9.056600	0.493867
9.065500	0.661421
9.074400	0.760764
9.083300	0.781439
9.092200	0.721101
9.101100	0.585809
9.110000	0.389454
9.118900	0.152360
9.127800	-0.100803
9.136700	-0.343570
9.145600	-0.550446
9.154500	-0.699598
9.163400	-0.775169
9.172300	-0.769000
9.181200	-0.681533
9.190100	-0.521828
9.199000	-0.306647
9.207900	-0.058730
9.216800	0.195597
9.225700	0.429205
9.234600	0.617059
9.243500	0.738917
9.252400	0.781531
9.261300	0.740117
9.270200	0.618927
9.279100	0.430842
9.288000	0.196039
9.296900	-0.060153
9.305800	-0.309970
9.314700	-0.526222
9.323600	-0.685253
9.332500	-0.769554
9.341400	-0.769715
9.350300	-0.685509
9.359200	-0.525970
9.368100	-0.308465
9.377000	-0.056825
9.385900	0.201245
9.394800	0.437204
9.403700	0.624841
9.412600	0.743196
9.421500	0.778926
9.430400	0.727844
9.439300	0.595439
9.448200	0.396326
9.457100	0.152661
9.466000	-0.108297
9.474900	-0.357227
9.483800	-0.566036
9.492700	-0.711040
9.501600	-0.775674
9.510500	-0.752413
9.519400	-0.643683
9.528300	-0.461645
9.537200	-0.226872
9.546100	0.033954
9.555000	0.291051
9.563900	0.514939
9.572800	0.679825
9.581700	0.766594
9.590600	0.765053
9.599500	0.675165
9.608400	0.507114
9.617300	0.280186
9.626200	0.020588
9.635100	-0.241559
9.644000	-0.475711
9.652900	-0.654462
9.661800	-0.756769
9.670700	-0.770457
9.679600	-0.693705
9.688500	-0.535322
9.697400	-0.313772
9.706300	-0.055052
9.715200	0.210331
9.724100	0.450954
9.733000	0.638199
9.741900	0.749676
9.750800	0.771922
9.759700	0.702070
9.768600	0.548249
9.777500	0.328678
9.786400	0.069545
9.795300	-0.198100
9.804200	-0.442050
9.813100	-0.632821
9.822000	-0.747233
9.830900	-0.771253
9.839800	-0.701753
9.848700	-0.546953
9.857600	-0.325493
9.866500	-0.064215
9.875400	0.205060
9.884300	0.449400
9.893200	0.638794
9.902100	0.749853
9.911000	0.768730
9.919900	0.692880
9.928800	0.531444
9.937700	0.304185
9.946600	0.039107
9.955500	-0.230980
9.964400	-0.472505
9.973300	-0.655316
9.982200	-0.756465
9.991100	-0.763116
